ID,Nombre,Edad,Promedio
3576,Camila,15,2.3
3577,Jose,20,2.6
3578,Laura,25,3.0
3579,Mauricio,19,2.5
3580,Liliana,20,2.7
3581,Sergio,18,1.1
3582,Angela,19,4.6
3583,Rosa,15,2.4
3584,Adriana,23,1.2
3585,Cristian,20,1.1
3586,Daniela,23,3.6
3587,Claudia,20,4.1
3588,Valentina,16,3.9
3589,Bryan,16,4.8
3590,Xiomara,19,4.9
3591,Samuel,25,2.5
3592,Carolina,17,3.7
3593,Elena,23,1.7
3594,Sofia,21,1.4
3595,Angela,17,1.9
3596,Jorge,22,4.7
3597,Jose,22,4.6
3598,Ricardo,20,3.9
3599,Patricia,19,2.4
3600,Daniel,15,4.3
3601,Felipe,18,3.9
3602,Andrea,18,3.0
3603,Ana,23,3.8
3604,Santiago,24,4.0
3605,Gustavo,16,1.3
3606,David,15,1.7
3607,Catalina,23,4.5
3608,Roberto,23,4.4
3609,Martha,22,4.3
3610,Emanuel,15,4.9
3611,Martha,18,4.6
3612,Daniel,23,4.4
3613,Laura,16,4.6
3614,Catalina,22,3.5
3615,Miguel,24,2.0
3616,Fernando,15,4.7
3617,Valentina,19,3.0
3618,Alexander,25,3.2
3619,Valeria,23,1.0
3620,Sofia,22,4.0
3621,Andres,16,3.0
3622,Natalia,25,2.3
3623,Tomas,19,2.1
3624,Samuel,15,2.5
3625,Paola,16,1.2
3626,Sara,17,1.3
3627,Adriana,17,4.4
3628,Julian,21,3.6
3629,Sergio,22,4.8
3630,Pablo,18,2.8
3631,Pablo,17,2.8
3632,Beatriz,15,3.6
3633,Luis,19,2.7
3634,Tatiana,15,3.7
3635,Luis,17,4.7
3636,Vanessa,17,1.9
3637,Miguel,25,1.7
3638,Rosa,25,3.4
3639,Melissa,15,1.4
3640,Kevin,24,4.8
3641,Steven,22,4.7
3642,Sergio,23,3.0
3643,Daniel,22,1.1
3644,Martha,24,4.3
3645,Gabriela,22,1.1
3646,Gustavo,18,3.0
3647,Juliana,16,1.7
3648,Valentina,15,2.8
3649,Kevin,18,4.8
3650,Laura,22,1.3
3651,Liliana,20,4.5
3652,Cristian,17,3.9
3653,Diego,24,2.1
3654,Elena,19,2.4
3655,Hector,25,1.5
3656,Elena,25,4.2
3657,Andrea,18,3.5
3658,Eduardo,16,2.0
3659,Martha,16,4.7
3660,Isabella,19,4.4
3661,Andres,23,4.5
3662,Andrea,22,4.7
3663,Angelica,19,1.3
3664,Valentina,23,3.4
3665,Christian,17,2.6
3666,Nicolas,24,2.0
3667,Tatiana,18,2.2
3668,Sergio,20,2.1
3669,Sofia,18,2.6
3670,Sara,21,1.5
3671,Xiomara,21,2.8
3672,Angelica,16,4.7
3673,Sergio,23,2.6
3674,Gabriela,23,4.0
3675,Lucia,17,1.2
3676,Paula,25,2.1
3677,Carolina,17,2.6
3678,Jonathan,15,1.1
3679,Rosa,25,3.6
3680,Steven,22,4.2
3681,Esteban,21,4.3
3682,Ricardo,22,4.1
3683,Jose,16,3.7
3684,Gloria,16,2.4
3685,Alejandro,25,3.1
3686,Ivan,25,4.5
3687,Ivan,21,1.3
3688,Mauricio,22,1.8
3689,Natalia,19,1.3
3690,Valeria,16,1.1
3691,Liliana,21,3.0
3692,Sara,22,4.2
3693,Alejandro,15,4.8
3694,Cristian,23,3.0
3695,Sara,17,3.7
3696,Stefania,21,4.7
3697,Steven,21,3.1
3698,Camila,20,4.2
3699,Pablo,23,4.3
3700,Sofia,20,4.0
3701,Laura,15,3.9
3702,Maria,24,2.9
3703,Gloria,22,2.4
3704,Hector,24,2.8
3705,Diego,18,2.0
3706,Valeria,16,4.6
3707,Natalia,16,3.4
3708,Monica,15,1.5
3709,Hector,16,2.3
3710,Oscar,22,4.9
3711,Lucia,22,4.5
3712,Sara,17,3.1
3713,Jose,21,4.9
3714,Valentina,20,3.0
3715,Rosa,25,1.6
3716,David,21,2.7
3717,Liliana,16,3.3
3718,Steven,23,1.8
3719,Christian,21,1.2
3720,Alexander,25,3.0
3721,Tomas,25,4.4
3722,Julian,23,4.2
3723,Juan,20,3.6
3724,Nicolas,16,1.3
3725,Liliana,20,1.9
3726,Alejandro,15,2.2
3727,Isabella,19,2.2
3728,Mariana,20,4.0
3729,Jose,16,4.1
3730,Diego,15,4.0
3731,Gabriela,17,2.5
3732,Felipe,20,1.1
3733,Alexander,16,1.3
3734,Alejandro,25,4.6
3735,Valentina,25,2.9
3736,Hector,25,3.0
3737,Maria,20,4.6
3738,Santiago,23,1.7
3739,Gabriela,17,3.1
3740,Oscar,19,2.3
3741,Isabella,17,1.7
3742,Jonathan,21,2.9
3743,Pablo,17,4.9
3744,Pablo,18,4.2
3745,Sara,19,3.3
3746,Angelica,16,4.5
3747,Vanessa,24,4.0
3748,Tomas,18,3.7
3749,Carolina,17,4.7
3750,Emanuel,15,3.0
3751,Diana,24,2.8
3752,Samuel,20,2.3
3753,Felipe,17,4.4
3754,Fernando,21,3.2
3755,Oscar,22,4.0
3756,Fernando,25,3.5
3757,Andres,17,4.4
3758,Jose,23,1.9
3759,Liliana,18,4.5
3760,Sara,19,3.8
3761,Martha,22,4.8
3762,Diego,19,3.3
3763,Manuela,15,4.9
3764,Juan,20,1.3
3765,Paola,22,1.8
3766,Valeria,25,3.0
3767,Julian,21,2.0
3768,Mauricio,20,3.8
3769,Nicolas,21,4.5
3770,Oscar,21,4.0
3771,Catalina,24,4.7
3772,Sebastian,25,2.6
3773,Paula,23,2.3
3774,Oscar,24,3.5
3775,Juan,15,4.1
3776,Rosa,15,3.5
3777,Gloria,18,1.2
3778,Jorge,25,5.0
3779,Mateo,24,1.5
3780,Valeria,20,4.0
3781,Valeria,20,2.2
3782,Melissa,25,3.6
3783,Gustavo,19,2.8
3784,Juan,20,1.5
3785,Emanuel,15,2.5
3786,Tomas,17,2.5
3787,Rosa,21,2.3
3788,Mauricio,21,3.3
3789,Eduardo,16,4.6
3790,Ricardo,25,4.5
3791,Manuela,23,4.3
3792,Ivan,23,1.4
3793,Bryan,21,3.0
3794,Sara,17,4.0
3795,Jose,20,3.6
3796,Cristian,23,2.8
3797,Bryan,24,2.0
3798,Daniela,21,3.2
3799,Melissa,21,3.3
3800,Eduardo,25,4.1
3801,Manuela,19,4.1
3802,Eduardo,22,2.2
3803,Monica,18,2.1
3804,Jorge,16,4.7
3805,Daniel,16,1.2
3806,Diego,22,2.7
3807,David,22,1.4
3808,David,18,3.2
3809,Paola,25,3.0
3810,Manuela,17,1.9
3811,Bryan,18,3.3
3812,Daniela,15,3.7
3813,Vanessa,19,2.0
3814,Paula,23,3.5
3815,Liliana,16,1.6
3816,Emanuel,25,4.2
3817,Valeria,16,4.2
3818,Sofia,20,4.5
3819,Mauricio,18,4.8
3820,Ricardo,20,2.6
3821,David,21,3.8
3822,Mauricio,18,1.1
3823,Cristian,23,1.1
3824,Natalia,17,3.4
3825,Ricardo,22,2.2
3826,Carlos,23,2.0
3827,Monica,20,4.1
3828,Andrea,24,4.0
3829,Juan,25,3.9
3830,Steven,16,3.9
3831,Mateo,20,2.6
3832,Sofia,18,1.8
3833,Mariana,22,4.2
3834,Catalina,24,2.5
3835,Samuel,25,1.7
3836,Camila,19,2.3
3837,Catalina,17,1.0
3838,Sebastian,19,2.1
3839,Liliana,21,2.3
3840,Beatriz,20,3.5
3841,Stefania,18,2.5
3842,Alejandro,15,2.9
3843,Diana,23,2.6
3844,Christian,17,3.9
3845,Patricia,17,1.3
3846,Gustavo,19,2.0
3847,Beatriz,23,4.2
3848,Oscar,20,2.0
3849,Oscar,20,4.1
3850,Tatiana,17,2.4
3851,Diego,23,1.1
3852,Liliana,23,3.9
3853,Patricia,15,1.1
3854,Tomas,24,1.3
3855,Andrea,19,2.5
3856,Rosa,19,1.1
3857,Jorge,20,1.6
3858,Felipe,18,2.6
3859,Angela,18,1.8
3860,Laura,16,2.2
3861,Vanessa,17,1.8
3862,Gustavo,24,3.6
3863,Felipe,25,4.5
3864,Beatriz,16,2.5
3865,Andres,23,4.5
3866,Ivan,17,2.7
3867,Andrea,18,3.4
3868,Sergio,21,4.2
3869,Mario,24,2.1
3870,Diego,25,4.2
3871,Alexander,24,1.4
3872,Beatriz,16,2.5
3873,Angelica,22,4.7
3874,Christian,22,1.2
3875,Liliana,18,1.9
3876,Beatriz,16,3.3
3877,Santiago,22,4.9
3878,Liliana,16,2.0
3879,Carolina,21,1.4
3880,Valentina,23,4.9
3881,Tomas,16,2.1
3882,Nicolas,22,1.1
3883,Eduardo,19,2.1
3884,Sofia,24,4.7
3885,Melissa,23,1.7
3886,Julian,16,2.6
3887,Gabriela,16,2.6
3888,Paola,22,3.5
3889,Gustavo,19,2.7
3890,Cristian,16,2.6
3891,Juan,25,2.6
3892,Diana,23,3.2
3893,Emanuel,21,3.8
3894,Mateo,23,3.9
3895,Manuela,20,4.9
3896,Catalina,21,3.3
3897,Rosa,16,1.0
3898,Carlos,15,3.3
3899,Claudia,19,3.2
3900,Andrea,16,1.6
3901,Sergio,20,2.2
3902,Beatriz,21,1.2
3903,Angela,15,4.5
3904,Adriana,17,2.6
3905,Gabriela,17,4.4
3906,Diana,17,2.5
3907,Felipe,15,3.9
3908,Martha,17,3.7
3909,Sara,17,1.4
3910,Emanuel,16,3.7
3911,Sebastian,22,1.4
3912,Daniel,25,1.3
3913,Oscar,21,1.7
3914,Santiago,17,4.5
3915,Beatriz,20,1.8
3916,Gabriela,25,1.7
3917,Samuel,23,4.3
3918,Paola,18,3.8
3919,Ana,23,2.5
3920,Daniel,15,4.0
3921,Mauricio,18,1.5
3922,Samuel,24,1.2
3923,Felipe,15,4.6
3924,Santiago,18,4.0
3925,Angela,21,3.0
3926,Andres,18,4.8
3927,Jorge,20,1.8
3928,Monica,18,2.7
3929,Martha,15,2.6
3930,Eduardo,25,4.6
3931,Carolina,18,3.3
3932,Ana,25,3.9
3933,Elena,19,1.1
3934,Roberto,21,2.7
3935,Felipe,24,3.1
3936,Rosa,25,1.9
3937,Liliana,19,2.8
3938,Adriana,18,1.1
3939,Miguel,20,3.2
3940,Emanuel,22,4.6
3941,Rosa,18,1.7
3942,Nicolas,25,1.3
3943,Emanuel,25,1.8
3944,Gabriela,22,1.2
3945,Julian,21,2.7
3946,Mariana,24,4.2
3947,Martha,24,3.9
3948,Andres,16,2.7
3949,Sara,16,4.7
3950,Diego,15,1.8
3951,Ivan,23,2.2
3952,Samuel,24,1.9
3953,Carlos,17,4.6
3954,Paula,25,1.3
3955,Valentina,25,3.4
3956,Ivan,15,2.2
3957,Diego,24,3.6
3958,Ivan,18,2.7
3959,Samuel,19,3.0
3960,Gloria,23,4.1
3961,Daniel,20,1.7
3962,Gustavo,18,3.8
3963,Sergio,25,1.3
3964,Martha,23,2.1
3965,Sergio,15,1.4
3966,Stefania,24,3.9
3967,Maria,17,1.1
3968,Manuela,19,1.1
3969,Andrea,23,4.2
3970,Liliana,23,4.9
3971,Mariana,15,3.2
3972,Mario,17,1.6
3973,Hector,25,4.7
3974,Patricia,23,3.9
3975,Beatriz,16,4.0
3976,Angela,16,1.9
3977,Catalina,15,1.3
3978,Eduardo,24,4.7
3979,Juliana,15,2.8
3980,Gloria,22,2.5
3981,Isabella,21,3.8
3982,Hector,21,1.1
3983,Alexander,18,1.4
3984,Catalina,15,4.9
3985,Ana,25,2.4
3986,Liliana,16,1.2
3987,Claudia,15,3.3
3988,David,24,2.8
3989,Daniel,24,1.2
3990,Tomas,20,4.7
3991,Bryan,15,1.7
3992,Martha,23,4.0
3993,Mario,17,4.5
3994,Julian,22,4.9
3995,Sofia,23,4.9
3996,Paula,19,1.3
3997,Bryan,20,3.8
3998,Nicolas,24,3.9
3999,Elena,25,3.5
4000,Sara,25,4.7
4001,Jose,23,4.8
4002,Hector,23,4.9
4003,Catalina,19,4.4
4004,Mateo,17,4.1
4005,Sebastian,19,3.4
4006,Fernando,19,4.0
4007,Sara,23,2.4
4008,Jose,15,3.5
4009,Jose,21,3.4
4010,Patricia,18,4.9
4011,David,25,2.1
4012,Andrea,20,1.5
4013,Mario,24,4.6
4014,Valentina,22,2.3
4015,Xiomara,21,4.9
4016,Martha,24,3.9
4017,Camila,24,2.1
4018,Hector,18,2.8
4019,Alejandra,17,1.4
4020,Martha,17,4.1
4021,Natalia,24,1.2
4022,Andres,15,3.7
4023,Stefania,24,3.3
4024,Xiomara,25,1.7
4025,Kevin,22,3.8
4026,Manuela,23,2.4
4027,Ricardo,25,2.2
4028,Natalia,17,1.2
4029,Vanessa,16,3.0
4030,Valentina,15,4.7
4031,Ana,19,5.0
4032,Fernando,23,3.2
4033,Steven,20,4.9
4034,Rosa,20,2.5
4035,Vanessa,20,2.3
4036,Valeria,23,4.6
4037,Sergio,18,1.9
4038,Claudia,24,2.9
4039,Mauricio,15,3.3
4040,Monica,23,2.9
4041,Julian,21,3.1
4042,Jose,25,4.6
4043,Pablo,15,4.4
4044,Camila,23,2.0
4045,Vanessa,18,2.1
4046,Gabriela,20,4.1
4047,Diana,15,2.9
4048,Cristian,23,4.2
4049,Camila,20,3.1
4050,Mateo,17,3.5
4051,Daniel,22,3.2
4052,Kevin,16,4.7
4053,Elena,21,4.7
4054,Santiago,21,4.9
4055,Rosa,15,4.2
4056,Ivan,19,2.8
4057,Samuel,24,4.7
4058,Christian,17,3.6
4059,Ricardo,18,3.1
4060,Paola,22,4.6
4061,Diego,15,3.0
4062,Mariana,25,2.0
4063,Eduardo,21,2.7
4064,Carolina,24,4.3
4065,Gustavo,18,1.1
4066,Oscar,22,1.1
4067,Eduardo,20,4.2
4068,Sebastian,15,2.6
4069,Ivan,20,4.9
4070,Liliana,23,4.5
4071,Andrea,15,2.7
4072,Tatiana,18,2.2
4073,Ana,16,4.1
4074,Gloria,17,4.5
4075,Patricia,23,3.5
4076,Esteban,18,3.3
4077,Elena,23,1.0
4078,Camila,19,3.0
4079,Laura,25,4.3
4080,Rosa,18,4.8
4081,Valeria,15,3.4
4082,Julian,24,2.0
4083,Cristian,19,2.4
4084,Jose,17,3.1
4085,Fernando,18,3.6
4086,Steven,15,4.0
4087,Santiago,22,3.4
4088,Tomas,15,2.0
4089,Andres,16,2.6
4090,Diana,18,4.1
4091,Mateo,17,2.3
4092,Felipe,18,4.8
4093,Sofia,15,4.7
4094,Alexander,16,3.8
4095,Sofia,24,2.5
4096,Beatriz,15,3.9
4097,Elena,21,3.0
4098,Mateo,20,3.2
4099,Melissa,23,2.7
4100,Eduardo,20,3.1
4101,Kevin,18,1.9
4102,Laura,18,4.3
4103,Camila,24,1.1
4104,Tomas,16,2.3
4105,Martha,18,3.0
4106,Manuela,20,1.3
4107,Adriana,21,4.9
4108,Melissa,19,3.3
4109,Rosa,21,3.8
4110,Claudia,25,4.5
4111,Christian,25,4.8
4112,Andrea,23,2.2
4113,Carlos,25,1.6
4114,Mariana,21,4.5
4115,Tomas,15,1.6
4116,Fernando,22,2.7
4117,Roberto,18,3.0
4118,Mario,25,2.7
4119,Lucia,22,1.6
4120,Juan,25,3.3
4121,Alejandro,15,4.5
4122,Paula,16,2.0
4123,Camila,17,3.7
4124,Daniela,19,2.8
4125,Oscar,25,2.0
4126,Maria,22,3.7
4127,Mateo,21,4.9
4128,Pablo,19,2.9
4129,Sergio,19,4.0
4130,Rosa,19,2.7
4131,Manuela,17,3.2
4132,Ricardo,22,1.2
4133,Ivan,16,3.8
4134,Valeria,18,3.2
4135,Miguel,20,2.2
4136,Valentina,24,4.5
4137,Christian,20,1.2
4138,Andrea,22,2.5
4139,Daniela,20,3.4
4140,Luis,15,2.2
4141,Jorge,21,1.2
4142,Sebastian,17,3.6
4143,Hector,19,1.2
4144,Mateo,24,1.9
4145,Sara,16,4.1
4146,Daniela,15,3.5
4147,Roberto,16,4.3
4148,Mauricio,23,4.2
4149,Mateo,16,2.6
4150,Angelica,24,2.2
4151,Paola,17,2.8
4152,Esteban,16,4.9
4153,Sofia,16,4.3
4154,Nicolas,23,2.6
4155,Carlos,20,1.2
4156,Martha,21,4.3
4157,Paula,23,3.2
4158,Manuela,20,2.1
4159,Sara,23,2.5
4160,Angelica,20,1.1
4161,Liliana,23,2.9
4162,Mariana,15,4.1
4163,Camila,16,1.7
4164,Camila,17,4.1
4165,Maria,24,4.5
4166,Melissa,22,1.6
4167,Samuel,15,4.2
4168,Xiomara,20,2.6
4169,Alejandro,17,2.9
4170,Sara,21,4.2
4171,Samuel,19,3.1
4172,Patricia,24,1.9
4173,Gloria,18,2.6
4174,Natalia,18,4.2
4175,Santiago,24,4.7
4176,Natalia,18,2.2
4177,Sergio,21,1.9
4178,Gabriela,24,3.0
4179,Valeria,19,1.1
4180,Melissa,18,3.8
4181,Lucia,16,4.0
4182,Daniel,20,2.7
4183,Beatriz,25,2.9
4184,Andres,24,4.7
4185,Angela,19,1.7
4186,Beatriz,22,2.7
4187,Elena,19,2.0
4188,Nicolas,25,1.7
4189,Patricia,17,1.6
4190,Diana,15,4.6
4191,Valentina,20,2.2
4192,Pablo,22,2.3
4193,Carolina,18,2.7
4194,Sergio,23,2.0
4195,Kevin,16,4.6
4196,Roberto,17,4.3
4197,Patricia,23,4.8
4198,Gabriela,25,3.5
4199,Eduardo,24,1.9
4200,Manuela,20,2.1
4201,Gustavo,23,3.9
4202,Esteban,25,1.8
4203,Claudia,23,1.2
4204,Julian,25,4.5
4205,Monica,23,4.2
4206,Camila,17,2.3
4207,Sebastian,15,3.7
4208,Ivan,22,4.0
4209,Jonathan,21,3.8
4210,Nicolas,15,4.9
4211,Mariana,19,2.8
4212,Beatriz,15,1.3
4213,Stefania,20,1.4
4214,Liliana,23,2.9
4215,Diana,15,2.2
4216,Samuel,19,2.9
4217,Miguel,25,1.7
4218,Monica,25,3.7
4219,Sofia,24,4.5
4220,Alejandra,23,2.5
4221,Jonathan,20,2.1
4222,Nicolas,18,2.6
4223,Alejandra,17,1.7
4224,Alexander,16,2.8
4225,Andres,23,4.5
4226,Camila,21,2.6
4227,Ana,21,2.4
4228,Mateo,20,1.5
4229,Catalina,24,3.5
4230,Mateo,15,2.8
4231,Patricia,25,2.2
4232,Monica,25,2.9
4233,Angela,24,2.7
4234,Julian,22,4.8
4235,Sofia,17,2.6
4236,Sara,22,1.5
4237,Kevin,24,1.5
4238,Camila,19,4.1
4239,Kevin,17,2.2
4240,Valeria,23,4.6
4241,Paola,22,3.6
4242,Sofia,16,2.1
4243,Samuel,19,3.9
4244,Cristian,19,2.8
4245,Martha,24,1.3
4246,Ivan,17,3.9
4247,Stefania,20,3.6
4248,Diana,25,4.3
4249,Paula,18,3.9
4250,Jorge,17,1.1
4251,Kevin,23,1.0
4252,Cristian,20,4.0
4253,Christian,20,4.5
4254,Diana,15,1.4
4255,Mario,24,1.7
4256,Andres,19,2.9
4257,Natalia,20,2.2
4258,Samuel,19,4.8
4259,Valeria,16,4.8
4260,Angelica,18,4.1
4261,Valentina,22,1.1
4262,Camila,22,1.8
4263,Sofia,16,1.3
4264,Cristian,25,4.7
4265,Valeria,25,1.6
4266,Esteban,19,3.0
4267,Adriana,23,4.5
4268,Alexander,25,3.1
4269,Alejandro,25,1.8
4270,Sara,18,2.3
4271,Andres,16,4.7
4272,Fernando,23,1.9
4273,Beatriz,16,2.7
4274,Christian,18,4.9
4275,Diana,22,4.3
4276,Alejandra,22,3.3
4277,Gabriela,25,1.2
4278,Andres,16,4.5
4279,Daniel,24,3.5
4280,Jonathan,17,2.0
4281,Gustavo,19,2.1
4282,Julian,20,1.5
4283,Angelica,16,3.0
4284,Stefania,15,1.6
4285,Christian,16,3.0
4286,Santiago,24,2.9
4287,Patricia,17,3.5
4288,Natalia,16,2.7
4289,Diego,15,1.2
4290,Bryan,15,4.6
4291,Julian,15,1.3
4292,Ricardo,21,4.1
4293,Miguel,16,4.2
4294,Sebastian,17,3.8
4295,Hector,15,2.5
4296,Monica,25,3.8
4297,Jonathan,20,2.3
4298,Gabriela,23,1.9
4299,Kevin,22,1.0
4300,Fernando,15,2.6
4301,Daniel,17,4.1
4302,Camila,20,1.5
4303,Mateo,23,3.5
4304,Cristian,18,3.7
4305,Luis,25,4.1
4306,Maria,20,3.2
4307,Mateo,18,1.9
4308,Manuela,24,2.0
4309,Angela,20,4.1
4310,Juan,15,3.2
4311,Emanuel,15,1.5
4312,Christian,22,5.0
4313,Jorge,19,4.9
4314,Felipe,25,1.4
4315,Valentina,16,4.0
4316,Gustavo,21,2.8
4317,Isabella,16,2.6
4318,Juan,17,2.7
4319,Rosa,17,1.5
4320,Jorge,19,4.1
4321,Elena,15,2.2
4322,Liliana,23,4.4
4323,Oscar,19,4.0
4324,Maria,18,2.8
4325,Stefania,16,4.1
4326,Sebastian,21,3.2
4327,Luis,21,1.6
4328,Camila,24,1.8
4329,Natalia,16,1.6
4330,Camila,17,1.9
4331,Alexander,22,4.1
4332,Tomas,17,3.6
4333,Tomas,22,4.0
4334,Samuel,16,2.6
4335,Tatiana,19,4.7
4336,Valentina,24,1.6
4337,Laura,18,1.3
4338,Jorge,23,2.3
4339,Oscar,17,1.5
4340,Gloria,16,2.1
4341,Stefania,15,2.1
4342,Valeria,17,2.3
4343,Ana,22,2.4
4344,Paola,17,3.6
4345,Emanuel,15,3.5
4346,Juan,17,3.2
4347,Hector,25,1.1
4348,Mauricio,18,4.2
4349,Juan,23,3.9
4350,Gloria,18,4.4
4351,Fernando,18,1.0
4352,Valeria,24,3.4
4353,Tatiana,18,4.9
4354,Sara,17,3.1
4355,Jorge,25,4.1
4356,Liliana,21,3.8
4357,Liliana,24,2.4
4358,Fernando,18,3.0
4359,Tatiana,16,2.8
4360,Valentina,22,4.5
4361,Melissa,25,4.6
4362,Adriana,24,4.9
4363,Felipe,17,2.3
4364,Manuela,19,2.2
4365,Natalia,24,3.8
4366,Juliana,22,4.1
4367,Camila,18,3.4
4368,Carlos,24,3.9
4369,Andrea,17,2.4
4370,Angelica,19,4.5
4371,Ivan,19,2.8
4372,Luis,17,2.8
4373,Ivan,16,3.4
4374,Eduardo,15,3.0
4375,Martha,15,1.5
4376,Jonathan,22,1.9
4377,Laura,23,2.9
4378,Nicolas,24,4.7
4379,Xiomara,23,1.3
4380,Claudia,15,5.0
4381,Vanessa,22,1.3
4382,Jose,22,3.9
4383,Emanuel,15,1.3
4384,Esteban,15,1.9
4385,Stefania,22,4.1
4386,Ivan,18,4.5
4387,Paola,15,3.0
4388,Luis,21,1.1
4389,Mateo,19,1.0
4390,Manuela,23,4.5
4391,Santiago,15,4.6
4392,Stefania,20,4.0
4393,Jonathan,18,2.7
4394,Tatiana,20,3.9
4395,Jose,21,1.1
4396,Paula,15,4.8
4397,Isabella,24,3.9
4398,Roberto,21,3.7
4399,Sebastian,19,4.3
4400,Catalina,22,1.1
4401,Andrea,20,3.1
4402,Paula,24,3.6
4403,Daniela,21,2.1
4404,Eduardo,20,3.3
4405,Liliana,21,1.5
4406,Elena,20,3.2
4407,Daniel,17,4.7
4408,Jonathan,21,4.5
4409,Adriana,17,3.1
4410,Patricia,22,4.4
4411,Sofia,20,1.3
4412,Hector,15,1.5
4413,Alejandra,21,4.7
4414,Diana,15,2.2
4415,Juliana,16,2.7
4416,Hector,16,1.9
4417,Alejandra,22,5.0
4418,Alejandro,23,4.1
4419,Hector,17,2.8
4420,Julian,15,1.8
4421,Santiago,24,3.6
4422,Paola,16,2.8
4423,Cristian,16,2.6
4424,Paula,24,1.3
4425,Pablo,25,2.7
4426,Jonathan,22,4.6
4427,Ana,25,3.7
4428,Catalina,16,2.7
4429,Elena,23,1.4
4430,Tatiana,23,1.4
4431,Luis,15,2.8
4432,Ivan,15,4.4
4433,Mateo,17,1.4
4434,Kevin,23,3.4
4435,Natalia,24,3.8
4436,Tomas,25,4.7
4437,Samuel,22,3.6
4438,Alexander,23,3.5
4439,Mauricio,24,3.9
4440,Juliana,15,4.5
4441,Carlos,20,1.1
4442,Luis,23,1.2
4443,Ricardo,17,3.3
4444,Monica,23,3.5
4445,Ricardo,22,3.9
4446,Patricia,15,1.1
4447,Alexander,21,2.2
4448,Nicolas,18,2.6
4449,Manuela,19,5.0
4450,Bryan,18,3.0
4451,Kevin,23,4.5
4452,Elena,18,4.9
4453,Melissa,19,4.6
4454,Carolina,15,1.2
4455,Paola,16,3.8
4456,Tomas,25,2.6
4457,Juan,25,2.0
4458,Gabriela,25,1.5
4459,Manuela,19,1.3
4460,Miguel,15,4.8
4461,Christian,21,3.1
4462,Paola,22,3.6
4463,Valentina,24,1.8
4464,Sofia,19,4.9
4465,Catalina,24,1.7
4466,Natalia,17,4.8
4467,Melissa,16,1.9
4468,Alejandro,22,2.1
4469,Sofia,24,3.3
4470,Eduardo,24,2.4
4471,Tomas,22,1.2
4472,Felipe,17,3.2
4473,Martha,25,4.4
4474,Sara,25,4.5
4475,Stefania,23,4.2
4476,Rosa,19,2.5
4477,Patricia,25,1.5
4478,Christian,19,3.0
4479,Jose,15,3.5
4480,Hector,18,1.0
4481,Melissa,15,2.5
4482,Monica,25,2.5
4483,Valentina,24,1.1
4484,Diego,25,1.5
4485,Monica,23,3.3
4486,Angela,21,2.8
4487,Alejandra,17,1.1
4488,Lucia,18,2.5
4489,Patricia,18,3.5
4490,Bryan,22,2.2
4491,Paula,20,4.7
4492,Sebastian,20,1.3
4493,Tomas,15,4.8
4494,Liliana,22,4.1
4495,Mariana,24,3.5
4496,Monica,21,2.7
4497,Manuela,16,4.7
4498,Angela,18,2.9
4499,Mario,18,1.2
4500,Paola,19,2.6
4501,Rosa,18,1.6
4502,Lucia,16,2.8
4503,Juan,23,3.3
4504,Gloria,25,1.7
4505,Adriana,20,4.5
4506,Elena,17,1.2
4507,Natalia,15,2.5
4508,Isabella,23,4.4
4509,Valeria,18,1.4
4510,Carlos,20,1.1
4511,Camila,16,1.1
4512,Mauricio,18,4.8
4513,Manuela,22,1.2
4514,Catalina,16,3.4
4515,Gustavo,25,4.7
4516,Manuela,24,3.8
4517,Monica,25,2.8
4518,Samuel,24,1.3
4519,Ana,22,4.3
4520,Miguel,19,2.6
4521,Martha,21,4.7
4522,Daniela,16,4.0
4523,Felipe,16,4.3
4524,Jonathan,21,2.3
4525,Rosa,17,2.5
4526,Paula,15,2.5
4527,Gloria,15,2.8
4528,Catalina,24,2.6
4529,Angela,19,1.3
4530,Laura,19,2.1
4531,Ana,20,1.7
4532,Gloria,25,2.5
4533,Sergio,24,3.1
4534,Valeria,20,1.9
4535,Kevin,20,4.2
4536,Luis,24,3.8
4537,Diana,23,3.5
4538,Manuela,24,2.0
4539,Diana,19,4.0
4540,Claudia,15,1.4
4541,Carlos,18,2.8
4542,Andrea,25,4.1
4543,Adriana,15,4.3
4544,Esteban,15,3.6
4545,Stefania,18,4.2
4546,Sergio,21,3.0
4547,Manuela,21,2.7
4548,Monica,15,3.1
4549,Fernando,25,1.9
4550,Adriana,18,2.1
4551,Daniela,18,3.9
4552,Gabriela,17,1.1
4553,Liliana,22,4.5
4554,Liliana,21,3.8
4555,Angela,25,4.0
4556,Rosa,18,4.8
4557,Tatiana,21,2.6
4558,Diego,18,4.7
4559,Alexander,17,2.7
4560,Eduardo,22,2.5
4561,Andres,23,3.7
4562,Diana,16,2.7
4563,Alejandro,17,2.2
4564,Angelica,22,4.7
4565,Stefania,19,4.4
4566,Kevin,24,1.1
4567,Tomas,17,1.3
4568,Melissa,22,3.0
4569,Julian,23,4.2
4570,Jorge,17,1.1
4571,Vanessa,23,4.7
4572,Patricia,17,1.1
4573,Melissa,18,1.7
4574,Tatiana,19,4.3
4575,Mateo,24,4.4
4576,Jonathan,15,1.9
4577,Alexander,22,1.7
4578,Nicolas,15,1.2
4579,Monica,18,4.4
4580,Paola,22,1.5
4581,Andres,18,4.0
4582,Alejandra,22,3.7
4583,Kevin,21,3.6
4584,Bryan,23,3.7
